tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-01-17T01:12:53.000Z,2016-01-17T01:19:19.000Z,1.42,7.0,10003,10110
2016-01-30T07:23:07.000Z,2016-01-30T07:31:35.000Z,1.8,9.0,11369,11372
2016-01-18T22:03:57.000Z,2016-01-18T22:08:36.000Z,1.32,6.0,10065,10028
2016-01-31T18:02:10.000Z,2016-01-31T18:09:56.000Z,1.68,7.5,10016,10112
2016-01-22T09:58:49.000Z,2016-01-22T10:07:43.000Z,1.5,8.0,10023,10019
2016-01-12T06:23:18.000Z,2016-01-12T06:45:54.000Z,15.8,52.0,10017,11422
2016-01-16T15:22:46.000Z,2016-01-16T15:33:47.000Z,2.53,10.5,10001,10069
2016-01-31T15:59:49.000Z,2016-01-31T16:03:41.000Z,0.7,5.0,11109,11109
2016-01-27T21:22:16.000Z,2016-01-27T21:50:44.000Z,6.8,25.0,10025,11377
2016-01-21T00:38:08.000Z,2016-01-21T00:41:27.000Z,0.3,4.0,10009,10002
2016-01-29T08:55:26.000Z,2016-01-29T09:05:16.000Z,0.6,7.5,10017,10001
2016-01-08T07:54:43.000Z,2016-01-08T08:00:40.000Z,0.48,5.5,10021,10021
2016-01-11T08:54:54.000Z,2016-01-11T09:18:38.000Z,2.8,16.0,10023,10152
2016-01-29T22:36:11.000Z,2016-01-29T22:45:06.000Z,1.5,8.0,10065,10021
2016-01-29T22:43:41.000Z,2016-01-29T22:55:54.000Z,2.37,10.5,10022,10069
2016-01-11T22:29:05.000Z,2016-01-11T22:35:34.000Z,1.5,7.0,10002,10013
2016-01-11T06:24:50.000Z,2016-01-11T06:32:41.000Z,1.2,7.0,10018,10111
2016-01-04T07:46:32.000Z,2016-01-04T07:49:37.000Z,0.47,4.0,10044,10044
2016-01-08T16:09:15.000Z,2016-01-08T16:34:51.000Z,7.88,26.0,10282,10044
2016-01-02T18:06:36.000Z,2016-01-02T18:15:13.000Z,1.16,7.5,10003,10013
2016-01-10T01:25:15.000Z,2016-01-10T01:41:31.000Z,6.35,20.5,11222,11231
2016-01-27T10:41:10.000Z,2016-01-27T11:05:31.000Z,2.9,16.0,10021,10119
2016-01-27T00:45:04.000Z,2016-01-27T00:51:26.000Z,4.4,13.5,10005,10017
2016-01-20T19:54:27.000Z,2016-01-20T20:15:08.000Z,3.2,15.0,10018,10003
2016-01-27T05:42:47.000Z,2016-01-27T05:51:43.000Z,3.15,10.5,10009,10065
2016-01-17T06:56:49.000Z,2016-01-17T07:11:26.000Z,7.6,23.0,11372,10002
2016-01-02T22:45:06.000Z,2016-01-02T22:53:38.000Z,1.5,7.5,10171,10119
2016-01-19T08:36:28.000Z,2016-01-19T08:37:22.000Z,0.0,50.0,10271,10271
2016-01-07T19:47:09.000Z,2016-01-07T19:51:14.000Z,0.4,4.5,10003,10011
2016-01-04T20:26:26.000Z,2016-01-04T20:33:47.000Z,1.19,7.0,10028,10044
2016-01-02T15:27:36.000Z,2016-01-02T15:29:08.000Z,0.5,3.5,10003,10003
2016-01-26T13:38:40.000Z,2016-01-26T14:07:31.000Z,4.62,22.0,10025,10199
2016-01-05T19:27:49.000Z,2016-01-05T19:31:32.000Z,0.66,5.0,10003,10009
2016-01-16T01:13:29.000Z,2016-01-16T01:21:10.000Z,1.6,7.5,10001,10003
2016-01-29T17:43:15.000Z,2016-01-29T17:55:52.000Z,2.1,10.5,10065,10020
2016-01-15T20:08:59.000Z,2016-01-15T20:20:18.000Z,2.64,11.0,10009,10021
2016-01-01T20:25:50.000Z,2016-01-01T20:32:16.000Z,1.33,7.0,10028,10162
2016-01-03T02:34:50.000Z,2016-01-03T02:39:08.000Z,0.97,5.5,10003,10016
2016-01-06T00:08:47.000Z,2016-01-06T00:08:53.000Z,0.0,2.5,10018,10018
2016-01-05T14:35:23.000Z,2016-01-05T14:41:05.000Z,0.9,6.0,10065,10152
2016-01-06T23:22:19.000Z,2016-01-06T23:35:22.000Z,2.12,10.0,10002,10005
2016-01-17T03:15:53.000Z,2016-01-17T03:23:05.000Z,0.75,6.5,10012,10002
2016-01-17T08:15:51.000Z,2016-01-17T08:23:16.000Z,1.7,7.5,10154,10119
2016-01-14T18:14:10.000Z,2016-01-14T18:31:00.000Z,1.84,11.5,10110,10021
2016-01-22T12:46:12.000Z,2016-01-22T12:54:00.000Z,1.05,7.0,10119,10167
2016-01-12T11:41:19.000Z,2016-01-12T11:56:20.000Z,1.8,11.0,10021,10167
2016-01-10T00:25:11.000Z,2016-01-10T00:32:44.000Z,1.8,8.0,10018,10065
2016-01-30T18:52:10.000Z,2016-01-30T19:09:08.000Z,4.26,16.5,10009,10007
2016-01-29T21:11:57.000Z,2016-01-29T21:19:16.000Z,0.95,7.0,10020,10110
2016-01-24T18:47:05.000Z,2016-01-24T18:56:24.000Z,1.21,7.5,10001,10012
2016-01-16T13:24:05.000Z,2016-01-16T13:33:48.000Z,1.81,9.0,10199,10019
2016-01-24T09:31:33.000Z,2016-01-24T09:33:36.000Z,0.67,4.0,10001,10009
2016-01-13T22:31:27.000Z,2016-01-13T22:45:23.000Z,2.2,11.0,10009,10110
2016-01-07T15:45:34.000Z,2016-01-07T16:24:00.000Z,17.6,52.0,11422,10017
2016-01-01T16:06:06.000Z,2016-01-01T16:22:14.000Z,4.54,17.0,10011,10025
2016-01-29T13:20:07.000Z,2016-01-29T13:42:37.000Z,2.5,15.0,10003,10110
2016-01-07T19:27:52.000Z,2016-01-07T20:03:05.000Z,17.55,52.0,11422,10003
2016-01-08T18:47:48.000Z,2016-01-08T18:54:09.000Z,0.7,5.5,10014,10011
2016-01-22T05:24:48.000Z,2016-01-22T05:31:18.000Z,1.86,7.5,10017,10002
2016-01-01T13:45:51.000Z,2016-01-01T13:58:56.000Z,2.55,11.5,10065,10119
2016-01-18T18:50:23.000Z,2016-01-18T19:04:51.000Z,2.22,11.0,10119,10022
2016-01-13T20:07:57.000Z,2016-01-14T20:03:03.000Z,0.5,4.5,10119,10110
2016-01-10T13:54:51.000Z,2016-01-10T14:06:19.000Z,3.3,12.0,10002,11222
2016-01-11T03:19:50.000Z,2016-01-11T03:23:27.000Z,1.08,5.5,11104,11378
2016-01-08T07:17:44.000Z,2016-01-08T07:22:49.000Z,0.6,5.0,10018,10018
2016-01-21T22:05:35.000Z,2016-01-21T22:18:29.000Z,3.12,12.0,11109,10044
2016-01-11T13:40:18.000Z,2016-01-11T13:46:41.000Z,0.9,6.0,10110,10001
2016-01-08T17:57:11.000Z,2016-01-08T18:10:54.000Z,2.1,10.5,10011,10009
2016-01-18T11:57:00.000Z,2016-01-18T12:01:57.000Z,0.8,5.0,10199,10018
2016-01-29T09:14:18.000Z,2016-01-29T09:25:08.000Z,1.17,8.5,10065,10154
2016-01-28T19:00:15.000Z,2016-01-28T19:17:25.000Z,4.56,16.5,10028,10003
2016-01-05T22:27:29.000Z,2016-01-05T22:36:10.000Z,1.8,8.5,10011,10018
2016-01-01T14:07:09.000Z,2016-01-01T14:20:08.000Z,4.55,16.0,11217,11211
2016-01-30T03:21:41.000Z,2016-01-30T03:25:43.000Z,1.24,5.5,10022,10044
2016-01-28T22:28:58.000Z,2016-01-28T22:37:42.000Z,1.01,7.0,10011,10002
2016-01-21T11:58:55.000Z,2016-01-21T12:23:54.000Z,2.1,16.0,10153,10119
2016-01-08T21:38:08.000Z,2016-01-08T21:44:02.000Z,0.91,6.0,10020,10119
2016-01-07T12:07:58.000Z,2016-01-07T12:31:54.000Z,9.3,29.5,11371,10154
2016-01-13T11:58:52.000Z,2016-01-13T12:14:11.000Z,1.72,11.0,10044,10111
2016-01-13T08:17:47.000Z,2016-01-13T08:43:07.000Z,4.25,18.5,10167,10282
2016-01-26T10:23:40.000Z,2016-01-26T10:42:17.000Z,1.6,12.0,10023,10028
2016-01-09T08:48:05.000Z,2016-01-09T09:00:38.000Z,3.35,12.5,11201,10012
2016-01-22T13:15:02.000Z,2016-01-22T13:20:25.000Z,0.9,5.5,10003,10009
2016-01-21T21:21:14.000Z,2016-01-21T21:26:47.000Z,0.8,5.5,10020,10103
2016-01-07T06:24:45.000Z,2016-01-07T07:12:00.000Z,17.7,52.0,11422,10017
2016-01-16T18:00:47.000Z,2016-01-16T18:07:16.000Z,0.85,6.0,10111,10001
2016-01-23T02:36:57.000Z,2016-01-23T02:43:48.000Z,1.2,6.5,10016,10003
2016-01-21T21:00:01.000Z,2016-01-21T21:11:13.000Z,1.9,9.5,10152,10023
2016-01-11T20:01:18.000Z,2016-01-11T20:06:34.000Z,1.0,5.5,10110,10001
2016-01-09T00:43:20.000Z,2016-01-09T00:51:32.000Z,1.0,7.0,10038,10278
2016-01-03T19:57:03.000Z,2016-01-03T20:03:57.000Z,0.84,6.0,10017,10119
2016-01-27T12:19:17.000Z,2016-01-27T12:26:43.000Z,2.7,10.0,10005,10009
2016-01-26T06:25:07.000Z,2016-01-26T06:29:20.000Z,0.5,4.5,10111,10020
2016-01-27T07:54:24.000Z,2016-01-27T08:07:20.000Z,1.95,10.5,10002,10016
2016-01-03T08:13:13.000Z,2016-01-03T08:17:10.000Z,1.0,5.5,10028,10028
2016-01-06T08:16:57.000Z,2016-01-06T08:31:44.000Z,2.4,12.0,10028,10167
2016-01-02T10:08:23.000Z,2016-01-02T10:13:27.000Z,1.68,7.0,10017,10011
2016-01-20T21:39:22.000Z,2016-01-20T21:58:16.000Z,5.1,17.0,10014,10028
2016-01-06T11:41:03.000Z,2016-01-06T11:55:06.000Z,1.9,11.0,10023,10028
2016-01-10T02:52:54.000Z,2016-01-10T02:58:18.000Z,1.0,6.0,10003,10011
2016-01-20T08:15:54.000Z,2016-01-20T08:33:54.000Z,1.7,12.0,10021,10103
2016-01-13T18:04:31.000Z,2016-01-13T18:11:57.000Z,1.05,6.5,10021,10028
2016-01-16T23:12:51.000Z,2016-01-16T23:19:06.000Z,1.27,6.5,10001,10171
2016-01-09T21:44:28.000Z,2016-01-09T21:55:33.000Z,1.6,9.0,10153,10001
2016-01-22T21:33:57.000Z,2016-01-22T21:48:25.000Z,3.35,13.5,10002,11211
2016-01-20T14:52:25.000Z,2016-01-20T14:57:52.000Z,0.68,5.5,10028,10021
2016-01-17T11:35:02.000Z,2016-01-17T11:41:23.000Z,1.3,7.0,10028,10065
2016-01-18T14:27:20.000Z,2016-01-18T14:37:37.000Z,2.5,10.0,10044,10029
2016-01-22T19:05:07.000Z,2016-01-22T19:15:13.000Z,1.9,9.0,10020,10023
2016-01-02T13:59:34.000Z,2016-01-02T14:31:43.000Z,11.66,36.5,11371,10011
2016-01-10T14:31:26.000Z,2016-01-10T14:38:08.000Z,1.6,7.5,10065,10023
2016-01-09T18:14:13.000Z,2016-01-09T18:22:50.000Z,1.41,7.5,10001,10017
2016-01-06T13:26:37.000Z,2016-01-06T13:41:27.000Z,2.43,12.0,10031,10037
2016-01-30T10:47:38.000Z,2016-01-30T10:58:51.000Z,2.11,9.5,10022,10001
2016-01-25T22:30:08.000Z,2016-01-25T22:46:16.000Z,6.3,19.0,10018,10030
2016-01-27T15:49:23.000Z,2016-01-27T16:09:43.000Z,2.4,14.5,10103,10025
2016-01-21T18:54:51.000Z,2016-01-21T19:01:57.000Z,1.3,7.5,10021,10029
2016-01-27T07:50:19.000Z,2016-01-27T08:08:31.000Z,2.4,13.0,10028,10111
2016-01-11T09:26:16.000Z,2016-01-11T09:32:02.000Z,1.0,6.0,10038,10002
2016-01-17T06:51:21.000Z,2016-01-17T06:57:49.000Z,1.7,7.5,10003,10110
2016-01-04T14:52:20.000Z,2016-01-04T15:08:12.000Z,2.22,12.0,10162,10021
2016-01-01T02:44:08.000Z,2016-01-02T01:22:54.000Z,1.46,8.0,10007,10002
2016-01-27T20:16:32.000Z,2016-01-27T20:23:13.000Z,1.93,8.5,10007,11201
2016-01-10T16:58:50.000Z,2016-01-10T17:10:08.000Z,1.9,10.0,10023,10044
2016-01-03T02:06:23.000Z,2016-01-03T02:14:58.000Z,1.7,8.0,10009,10011
2016-01-19T22:14:44.000Z,2016-01-19T22:26:07.000Z,2.2,10.0,10021,10013
2016-01-30T18:03:25.000Z,2016-01-30T18:10:06.000Z,1.5,7.5,10012,10282
2016-01-05T17:17:52.000Z,2016-01-05T17:27:33.000Z,1.29,8.0,10023,10065
2016-01-22T10:09:46.000Z,2016-01-22T10:20:35.000Z,1.8,9.5,10103,10110
2016-01-15T13:05:53.000Z,2016-01-15T13:21:40.000Z,1.24,10.5,10154,10103
2016-01-16T14:35:17.000Z,2016-01-16T14:45:59.000Z,1.6,9.0,10019,10001
2016-01-30T14:14:40.000Z,2016-01-30T14:34:27.000Z,3.32,15.5,10003,10019
2016-01-17T15:00:18.000Z,2016-01-17T15:10:23.000Z,0.75,7.5,10119,10018
2016-01-20T16:23:39.000Z,2016-01-20T16:30:41.000Z,1.06,6.5,10023,10069
2016-01-19T11:59:57.000Z,2016-01-19T12:49:02.000Z,10.7,39.0,11371,10103
2016-01-09T20:52:14.000Z,2016-01-09T21:07:31.000Z,2.46,11.5,10011,10271
2016-01-03T11:50:19.000Z,2016-01-03T11:58:22.000Z,1.7,8.0,10025,10026
2016-01-28T17:03:30.000Z,2016-01-28T17:15:22.000Z,1.5,9.0,10012,10003
2016-01-20T22:13:05.000Z,2016-01-20T22:22:47.000Z,2.1,9.5,10162,10028
2016-01-06T10:42:58.000Z,2016-01-06T10:55:53.000Z,1.2,9.0,10003,10014
2016-01-19T07:45:54.000Z,2016-01-19T07:59:04.000Z,1.09,9.5,10019,10020
2016-01-27T23:22:22.000Z,2016-01-27T23:24:33.000Z,0.4,3.5,10009,10009
2016-01-10T22:23:38.000Z,2016-01-10T22:35:16.000Z,2.84,11.5,10028,10026
2016-01-05T23:37:45.000Z,2016-01-05T23:48:35.000Z,1.5,9.0,10009,10002
2016-01-17T17:52:10.000Z,2016-01-17T17:57:10.000Z,0.9,5.5,10103,10019
2016-01-07T16:47:42.000Z,2016-01-07T17:06:44.000Z,1.8,12.5,10167,10119
2016-01-31T10:46:55.000Z,2016-01-31T10:51:56.000Z,0.71,5.5,11217,11238
2016-01-15T19:29:47.000Z,2016-01-15T19:39:57.000Z,1.1,8.0,10110,10020
2016-01-02T18:11:31.000Z,2016-01-02T18:15:10.000Z,0.5,4.5,10044,10021
2016-01-10T15:56:35.000Z,2016-01-10T16:04:14.000Z,1.3,7.0,10162,10162
2016-01-21T13:09:55.000Z,2016-01-21T13:19:24.000Z,1.12,8.0,10103,10023
2016-01-09T14:17:00.000Z,2016-01-09T15:05:26.000Z,19.5,52.0,11422,10019
2016-01-05T17:04:07.000Z,2016-01-05T17:07:56.000Z,0.5,4.5,10023,10023
2016-01-13T06:39:15.000Z,2016-01-13T06:48:43.000Z,2.9,10.5,10044,10020
2016-01-17T13:30:39.000Z,2016-01-17T13:39:28.000Z,1.32,7.5,10023,10023
2016-01-12T19:42:46.000Z,2016-01-12T19:51:53.000Z,2.16,9.0,10021,10162
2016-01-08T14:39:09.000Z,2016-01-08T14:47:09.000Z,0.8,6.5,10017,10110
2016-01-31T04:15:21.000Z,2016-01-31T04:16:23.000Z,0.41,3.5,10009,10016
2016-01-17T10:21:40.000Z,2016-01-17T10:33:45.000Z,2.4,10.5,10017,10014
2016-01-25T17:26:35.000Z,2016-01-25T17:29:30.000Z,0.3,4.0,10022,10065
2016-01-11T18:53:30.000Z,2016-01-11T19:05:05.000Z,1.94,10.0,10065,10023
2016-01-22T14:23:49.000Z,2016-01-22T14:52:24.000Z,13.71,39.5,11422,11236
2016-01-16T04:01:57.000Z,2016-01-16T04:27:08.000Z,8.7,28.0,10002,11377
2016-01-31T04:14:19.000Z,2016-01-31T04:16:13.000Z,0.4,3.5,10009,10009
2016-01-27T19:06:10.000Z,2016-01-27T19:27:37.000Z,2.65,15.0,10023,10028
2016-01-24T13:57:10.000Z,2016-01-24T14:07:14.000Z,1.0,7.5,10022,10020
2016-01-24T10:54:13.000Z,2016-01-24T10:57:31.000Z,0.75,4.5,10011,10001
2016-01-10T13:04:35.000Z,2016-01-10T13:42:31.000Z,21.28,52.0,11422,10005
2016-01-29T01:02:42.000Z,2016-01-29T01:24:34.000Z,4.9,19.0,10002,11216
2016-01-01T04:09:14.000Z,2016-01-01T04:12:00.000Z,0.39,4.0,10032,10031
2016-01-20T18:29:04.000Z,2016-01-20T18:35:53.000Z,0.86,6.0,10019,10022
2016-01-05T18:12:16.000Z,2016-01-05T18:25:45.000Z,1.86,10.5,10021,10110
2016-01-28T19:39:10.000Z,2016-01-28T19:58:05.000Z,5.0,17.5,10023,10039
2016-01-06T20:45:25.000Z,2016-01-06T20:53:20.000Z,1.41,7.5,10153,10021
2016-01-02T18:39:16.000Z,2016-01-02T18:56:36.000Z,0.68,11.0,10001,10018
2016-01-30T10:14:26.000Z,2016-01-30T10:26:03.000Z,2.0,10.0,10022,10119
2016-01-08T03:01:43.000Z,2016-01-08T03:07:31.000Z,1.47,7.0,10001,10199
2016-01-09T21:59:39.000Z,2016-01-09T22:13:28.000Z,1.7,10.5,10154,10018
2016-01-13T09:00:16.000Z,2016-01-13T09:24:20.000Z,4.01,17.5,10021,10011
2016-01-09T21:20:36.000Z,2016-01-09T21:23:29.000Z,0.48,4.0,10011,10011
2016-01-10T00:23:46.000Z,2016-01-10T00:38:42.000Z,3.24,12.5,10018,10012
2016-01-15T19:07:34.000Z,2016-01-15T19:36:28.000Z,4.3,20.0,10005,10018
2016-01-03T22:30:01.000Z,2016-01-03T22:33:38.000Z,0.9,5.0,10003,10003
2016-01-19T15:56:30.000Z,2016-01-19T16:04:23.000Z,1.06,6.5,10044,10028
2016-01-23T00:49:42.000Z,2016-01-23T01:03:17.000Z,3.0,12.0,10002,10154
2016-01-25T20:21:19.000Z,2016-01-25T20:40:55.000Z,6.16,20.5,10271,11211
2016-01-14T20:45:41.000Z,2016-01-14T20:59:42.000Z,2.0,10.5,10014,10278
2016-01-19T09:08:22.000Z,2016-01-19T09:10:06.000Z,0.1,3.0,10021,10021
2016-01-11T17:25:00.000Z,2016-01-11T17:29:59.000Z,0.86,5.5,10003,10009
2016-01-04T09:34:22.000Z,2016-01-04T09:36:54.000Z,0.43,4.0,10009,10009
2016-01-20T18:53:23.000Z,2016-01-20T19:04:41.000Z,1.29,8.5,10167,10119
2016-01-22T11:17:29.000Z,2016-01-22T11:44:23.000Z,4.0,19.0,10001,10029
2016-01-16T13:00:09.000Z,2016-01-16T13:10:18.000Z,1.73,9.0,10023,10028
2016-01-05T07:50:13.000Z,2016-01-05T08:08:33.000Z,2.78,13.5,10001,10021
2016-01-15T12:02:20.000Z,2016-01-15T12:24:47.000Z,5.3,21.0,10271,10119
2016-01-28T15:57:32.000Z,2016-01-28T16:21:39.000Z,2.18,15.5,10119,10153
2016-01-31T19:01:25.000Z,2016-01-31T19:04:33.000Z,0.84,4.5,10029,10028
2016-01-10T16:18:04.000Z,2016-01-10T16:24:51.000Z,1.58,7.0,10271,10012
2016-01-01T05:57:45.000Z,2016-01-01T06:07:11.000Z,1.41,8.0,10014,10003
2016-01-01T10:19:53.000Z,2016-01-01T10:42:47.000Z,16.56,52.0,11422,10167
2016-01-09T21:22:19.000Z,2016-01-09T21:34:37.000Z,1.59,9.5,10011,10017
2016-01-12T11:35:44.000Z,2016-01-12T11:40:48.000Z,0.64,5.0,10199,10001
2016-01-27T21:13:58.000Z,2016-01-27T21:18:41.000Z,0.6,5.0,10017,10017
2016-01-19T05:53:29.000Z,2016-01-19T05:56:15.000Z,0.54,4.0,10025,10025
2016-01-14T17:53:53.000Z,2016-01-14T17:58:14.000Z,0.58,5.0,10003,10001
2016-01-01T22:26:43.000Z,2016-01-01T22:40:35.000Z,2.6,11.5,10018,10012
2016-01-09T20:56:58.000Z,2016-01-09T21:04:03.000Z,0.7,6.0,10012,10003
2016-01-12T21:41:59.000Z,2016-01-12T21:58:57.000Z,3.15,14.0,10021,10001
2016-01-29T22:58:21.000Z,2016-01-29T23:00:00.000Z,0.21,3.0,10119,10119
2016-01-09T02:07:59.000Z,2016-01-09T02:17:50.000Z,1.0,8.0,10199,10001
2016-01-09T09:54:35.000Z,2016-01-09T10:00:21.000Z,1.4,6.5,10001,10020
2016-01-01T21:48:24.000Z,2016-01-01T21:58:32.000Z,1.5,8.5,10014,10003
2016-01-12T14:29:46.000Z,2016-01-12T14:42:10.000Z,1.18,9.0,10001,10016
2016-01-07T08:26:00.000Z,2016-01-07T08:27:08.000Z,0.3,3.5,10153,10065
2016-01-22T08:56:18.000Z,2016-01-22T09:27:57.000Z,6.55,26.0,10282,10017
2016-01-28T16:23:56.000Z,2016-01-28T16:34:35.000Z,1.45,8.5,10111,10119
2016-01-21T21:13:09.000Z,2016-01-21T21:29:01.000Z,2.0,11.5,10003,10011
2016-01-21T20:47:10.000Z,2016-01-21T21:10:21.000Z,7.66,25.0,10103,10034
2016-01-28T08:39:12.000Z,2016-01-28T09:06:43.000Z,5.9,23.5,10065,10278
2016-01-02T22:33:42.000Z,2016-01-02T22:49:16.000Z,3.8,14.0,10003,10069
2016-01-03T11:19:29.000Z,2016-01-03T11:23:11.000Z,0.78,5.0,10023,10023
2016-01-08T18:01:26.000Z,2016-01-08T18:08:50.000Z,0.98,7.0,10019,10199
2016-01-20T17:21:12.000Z,2016-01-20T17:39:09.000Z,1.2,11.5,10019,10110
2016-01-14T18:31:36.000Z,2016-01-14T18:46:07.000Z,1.1,10.0,10001,10020
2016-01-11T23:25:46.000Z,2016-01-11T23:52:40.000Z,10.71,32.5,11371,10019
2016-01-13T04:10:15.000Z,2016-01-13T04:15:01.000Z,1.0,5.5,10001,10011
2016-01-25T09:36:24.000Z,2016-01-25T10:15:16.000Z,7.9,29.5,11422,11424
2016-01-25T21:10:46.000Z,2016-01-25T21:20:59.000Z,2.0,9.5,10028,10023
2016-01-09T18:04:09.000Z,2016-01-09T18:18:23.000Z,2.84,12.5,10162,10110
2016-01-21T17:26:41.000Z,2016-01-21T17:28:37.000Z,0.44,3.5,10014,10011
2016-01-30T18:44:44.000Z,2016-01-30T18:55:18.000Z,1.37,8.5,10014,10001
2016-01-07T13:38:18.000Z,2016-01-07T13:46:47.000Z,2.79,10.5,10006,10014
2016-01-05T20:05:32.000Z,2016-01-05T20:09:52.000Z,0.7,5.5,10001,10199
2016-01-26T20:55:11.000Z,2016-01-26T21:22:30.000Z,5.91,22.0,10003,10027
2016-01-19T12:17:00.000Z,2016-01-19T12:35:28.000Z,1.71,12.5,10013,10011
2016-01-11T07:54:06.000Z,2016-01-11T08:10:09.000Z,3.5,14.0,10110,10013
2016-01-23T00:37:04.000Z,2016-01-23T00:53:18.000Z,2.94,12.5,10002,10001
2016-01-12T16:39:43.000Z,2016-01-12T16:43:00.000Z,0.46,4.5,10044,10028
2016-01-30T14:53:32.000Z,2016-01-30T15:02:49.000Z,1.6,8.0,10022,10001
2016-01-25T10:52:35.000Z,2016-01-25T10:55:35.000Z,0.45,4.0,10162,10162
2016-01-27T15:15:39.000Z,2016-01-27T15:23:23.000Z,1.61,8.0,10013,10014
2016-01-04T17:20:33.000Z,2016-01-04T17:41:30.000Z,3.47,15.5,10027,10028
2016-01-14T21:02:09.000Z,2016-01-14T21:26:22.000Z,10.48,31.5,11371,10153
2016-01-20T15:37:43.000Z,2016-01-20T15:47:23.000Z,1.27,8.0,10017,10003
2016-01-01T17:41:20.000Z,2016-01-01T17:53:53.000Z,2.64,11.5,10003,10065
2016-01-16T15:18:50.000Z,2016-01-16T15:24:43.000Z,1.2,6.5,10044,10065
2016-01-07T10:54:57.000Z,2016-01-07T11:32:12.000Z,21.9,52.0,10110,11422
2016-01-01T22:49:26.000Z,2016-01-01T22:51:25.000Z,0.53,3.5,10011,10003
2016-01-17T16:28:03.000Z,2016-01-17T16:50:22.000Z,3.49,16.5,10003,10044
2016-01-22T12:04:15.000Z,2016-01-22T12:08:37.000Z,0.91,5.5,10029,10021
2016-01-16T10:16:37.000Z,2016-01-16T10:20:18.000Z,1.0,5.5,10199,10019
2016-01-12T16:35:37.000Z,2016-01-12T16:47:35.000Z,1.06,8.5,10044,10065
2016-01-03T15:32:32.000Z,2016-01-03T15:39:27.000Z,1.04,6.5,10003,10012
2016-01-28T18:33:28.000Z,2016-01-28T18:38:29.000Z,0.7,5.0,10028,10044
2016-01-15T09:42:11.000Z,2016-01-15T09:49:40.000Z,1.11,6.5,10018,10119
2016-01-08T07:02:42.000Z,2016-01-08T07:07:32.000Z,0.9,5.5,10009,10001
2016-01-22T22:20:43.000Z,2016-01-22T22:26:41.000Z,1.2,6.5,10013,10282
2016-01-29T13:30:42.000Z,2016-01-29T13:37:57.000Z,0.65,6.0,10110,10110
2016-01-25T20:45:56.000Z,2016-01-25T20:51:03.000Z,0.79,5.5,10011,10011
2016-01-28T18:46:17.000Z,2016-01-28T18:55:21.000Z,1.11,7.5,10002,10278
2016-01-11T18:18:56.000Z,2016-01-11T18:23:11.000Z,1.18,5.5,10199,10019
2016-01-08T22:04:18.000Z,2016-01-08T22:13:31.000Z,2.6,10.5,10065,10016
2016-01-15T14:52:36.000Z,2016-01-15T14:56:19.000Z,0.64,4.5,10003,10003
2016-01-27T23:06:30.000Z,2016-01-27T23:16:33.000Z,1.8,9.0,10012,10009
2016-01-11T08:38:27.000Z,2016-01-11T08:47:34.000Z,1.87,8.5,10115,10162
2016-01-08T19:01:07.000Z,2016-01-08T19:11:10.000Z,3.8,12.5,10044,10454
2016-01-04T07:13:45.000Z,2016-01-04T07:30:13.000Z,5.23,17.5,10280,10103
2016-01-24T20:54:19.000Z,2016-01-24T21:10:32.000Z,2.88,12.5,10021,10025
2016-01-28T19:20:50.000Z,2016-01-28T19:24:52.000Z,0.45,4.5,10153,10065
2016-01-26T02:58:42.000Z,2016-01-26T03:32:47.000Z,18.2,49.0,10017,11412
2016-01-02T00:18:03.000Z,2016-01-02T00:24:53.000Z,0.9,6.0,10018,10001
2016-01-31T01:44:04.000Z,2016-01-31T02:04:47.000Z,7.92,24.0,10011,11218
2016-01-04T13:55:05.000Z,2016-01-04T13:55:32.000Z,0.11,2.5,10103,10103
2016-01-30T00:44:49.000Z,2016-01-30T00:56:19.000Z,1.43,8.5,10001,10009
2016-01-04T12:16:17.000Z,2016-01-04T12:22:22.000Z,0.7,5.5,10044,10065
2016-01-15T08:11:28.000Z,2016-01-15T08:34:56.000Z,4.2,18.0,10282,10110
2016-01-31T06:51:20.000Z,2016-01-31T06:59:56.000Z,2.76,10.0,10002,10017
2016-01-15T20:25:37.000Z,2016-01-15T20:43:40.000Z,8.71,25.5,11371,10028
2016-01-13T19:33:42.000Z,2016-01-13T19:48:41.000Z,1.39,10.5,10110,10022
2016-01-22T09:17:48.000Z,2016-01-22T09:22:39.000Z,0.68,5.5,10019,10018
2016-01-06T13:29:22.000Z,2016-01-06T13:34:13.000Z,0.53,5.0,10021,10065
2016-01-03T04:31:20.000Z,2016-01-03T04:42:22.000Z,3.27,12.0,10018,10009
2016-01-22T12:28:09.000Z,2016-01-22T12:39:02.000Z,2.67,11.0,10012,10199
2016-01-02T16:27:19.000Z,2016-01-02T16:37:29.000Z,1.56,8.0,10012,10119
2016-01-01T00:35:19.000Z,2016-01-01T00:59:47.000Z,5.6,21.0,10028,10199
2016-01-22T22:31:35.000Z,2016-01-22T22:36:33.000Z,0.8,5.5,10012,10013
2016-01-09T13:30:37.000Z,2016-01-09T13:35:15.000Z,0.97,5.5,10009,10017
2016-01-05T13:01:46.000Z,2016-01-05T13:25:52.000Z,3.16,16.5,10014,10152
2016-01-10T20:40:05.000Z,2016-01-10T20:46:47.000Z,1.54,7.0,10021,10029
2016-01-23T06:51:41.000Z,2016-01-23T06:55:01.000Z,0.7,4.5,10119,10199
